ground_truth,cpu_percent,memory_percent,memory_available_mb,disk_write_mbps,z_cpu,z_mem,z_memavl,z_disk,rolling_mean_cpu,cpu_rate_of_change,mem_drop_rate,disk_burst_flag,pem_score,pem_status,md_score,md_status,fault_type,severity_level
1,11.2,84.4,2471.6,358.941,4.4698,35.6271,35.8027,73.5752,10.12,0.3,977.0,0,32.7127,ANOMALY,77.8806,ANOMALY,Memory + Disk,CRITICAL
1,11.8,76.7,3683.6,452.49,4.7488,29.1017,29.2658,92.7844,10.48,0.6,-1212.0,1,35.3386,ANOMALY,94.8904,ANOMALY,Memory + Disk,CRITICAL
1,11.4,75.2,3915.9,306.781,4.5628,27.8305,28.0129,62.8647,10.88,-0.4,-232.3,0,27.3458,ANOMALY,65.844,ANOMALY,Memory + Disk,CRITICAL
1,9.4,75.4,3891.4,178.977,3.6326,28.0,28.145,36.6216,10.94,-2.0,24.5,0,20.4592,ANOMALY,43.0149,ANOMALY,Memory + Disk,CRITICAL
1,9.8,85.0,2373.3,342.425,3.8186,36.1356,36.3328,70.1838,10.72,0.4,1518.1,0,31.7899,ANOMALY,75.1462,ANOMALY,Memory + Disk,CRITICAL
1,10.4,78.9,3328.3,308.548,4.0977,30.9661,31.1821,63.2275,10.56,0.6,-955.0,0,28.3597,ANOMALY,67.285,ANOMALY,Memory + Disk,CRITICAL
1,12.1,77.0,3632.0,510.538,4.8884,29.3559,29.5441,104.7039,10.62,1.7,-303.7,1,38.4718,ANOMALY,106.7954,ANOMALY,Memory + Disk,CRITICAL
1,10.2,84.1,2506.9,304.571,4.0047,35.3729,35.6123,62.4109,10.38,-1.9,1125.1,0,29.6689,ANOMALY,68.1633,ANOMALY,Memory + Disk,CRITICAL
1,8.2,78.6,3387.5,179.128,3.0744,30.7119,30.8628,36.6526,10.14,-2.0,-880.6,0,21.1949,ANOMALY,44.6166,ANOMALY,Memory + Disk,CRITICAL
1,9.1,74.1,4099.7,293.89,3.493,26.8983,27.0216,60.2177,10.0,0.9,-712.2,0,25.9092,ANOMALY,63.085,ANOMALY,Memory + Disk,CRITICAL
1,9.3,85.2,2335.6,339.494,3.586,36.3051,36.5362,69.5819,9.78,0.2,1764.1,0,31.6175,ANOMALY,74.8661,ANOMALY,Memory + Disk,CRITICAL
1,12.7,76.5,3714.1,532.107,5.1674,28.9322,29.1013,109.1329,9.9,3.4,-1378.5,1,39.5356,ANOMALY,111.1056,ANOMALY,Memory + Disk,CRITICAL
1,12.1,82.3,2799.4,321.848,4.8884,33.8475,34.0347,65.9585,10.28,-0.6,914.7,0,30.3571,ANOMALY,70.3703,ANOMALY,Memory + Disk,CRITICAL
1,8.0,82.5,2766.1,142.413,2.9814,34.0169,34.2143,29.1136,10.24,-4.1,33.3,0,20.446,ANOMALY,42.1707,ANOMALY,Memory + Disk,CRITICAL
1,9.4,74.0,4104.7,204.998,3.6326,26.8136,26.9946,41.9647,10.3,1.4,-1338.6,0,21.3923,ANOMALY,47.0022,ANOMALY,Memory + Disk,CRITICAL
1,10.6,84.2,2493.7,401.842,4.1907,35.4576,35.6835,82.3844,10.56,1.2,1611.0,1,34.7616,ANOMALY,86.2879,ANOMALY,Memory + Disk,CRITICAL
1,13.1,78.9,3340.8,663.557,5.3535,30.9661,31.1147,136.1246,10.64,2.5,-847.1,1,47.0627,ANOMALY,138.4132,ANOMALY,Memory + Disk,CRITICAL
1,9.7,69.6,4805.8,259.432,3.7721,23.0847,23.2133,53.1421,10.16,-3.4,-1465.0,0,22.919,ANOMALY,55.4582,ANOMALY,Memory + Disk,CRITICAL
1,8.2,81.5,2929.1,164.761,3.0744,33.1695,33.3351,33.7025,10.2,-1.5,1876.7,0,21.3227,ANOMALY,44.1347,ANOMALY,Memory + Disk,CRITICAL
1,9.2,76.9,3654.7,300.577,3.5395,29.2712,29.4217,61.5908,10.16,1.0,-725.6,0,27.1111,ANOMALY,65.0852,ANOMALY,Memory + Disk,CRITICAL
1,9.8,70.9,4597.9,347.102,3.8186,24.1864,24.3346,71.1441,10.0,0.6,-943.2,0,27.8306,ANOMALY,73.0448,ANOMALY,Memory + Disk,CRITICAL
1,10.8,82.6,2745.6,554.165,4.2837,34.1017,34.3248,113.6622,9.54,1.0,1852.3,1,42.1427,ANOMALY,116.3941,ANOMALY,Memory + Disk,CRITICAL
1,10.5,73.0,4271.6,284.48,4.1442,25.9661,26.0944,58.2854,9.7,-0.3,-1526.0,0,25.3621,ANOMALY,60.9413,ANOMALY,Memory + Disk,CRITICAL
1,11.6,82.9,2696.8,137.55,4.6558,34.3559,34.588,28.115,10.38,1.1,1574.8,0,20.9969,ANOMALY,42.0296,ANOMALY,Memory + Disk,CRITICAL
1,17.9,75.9,3816.6,199.577,7.586,28.4237,28.5485,40.8515,12.12,6.3,-1119.8,0,23.2392,ANOMALY,46.0265,ANOMALY,Memory + Disk,CRITICAL
1,18.3,83.6,2594.1,330.201,7.7721,34.9492,35.142,67.6737,13.82,0.4,1222.5,0,32.327,ANOMALY,71.8784,ANOMALY,Memory + Disk,CRITICAL
1,10.9,79.9,3179.3,250.635,4.3302,31.8136,31.9857,51.3357,13.84,-7.4,-585.2,0,25.761,ANOMALY,56.7988,ANOMALY,Memory + Disk,CRITICAL
1,15.6,71.1,4573.9,665.464,6.5163,24.3559,24.464,136.5162,14.86,4.7,-1394.6,1,45.298,ANOMALY,138.5203,ANOMALY,Memory + Disk,CRITICAL
1,8.0,81.9,2865.3,174.953,2.9814,33.5085,33.6793,35.7953,14.14,-7.6,1708.6,0,21.9291,ANOMALY,45.8031,ANOMALY,Memory + Disk,CRITICAL
1,10.0,76.5,3720.8,307.458,3.9116,28.9322,29.0652,63.0037,12.56,2.0,-855.5,0,27.4884,ANOMALY,66.1771,ANOMALY,Memory + Disk,CRITICAL
1,9.3,70.2,4706.2,276.418,3.586,23.5932,23.7504,56.63,10.76,-0.7,-985.4,0,23.9045,ANOMALY,59.015,ANOMALY,Memory + Disk,CRITICAL
1,7.8,81.2,2972.8,237.503,2.8884,32.9153,33.0995,48.6392,10.14,-1.5,1733.4,0,24.9,ANOMALY,55.3308,ANOMALY,Memory + Disk,CRITICAL
1,10.3,76.5,3712.6,531.089,4.0512,28.9322,29.1094,108.9238,9.08,2.5,-739.8,1,39.0397,ANOMALY,111.1142,ANOMALY,Memory + Disk,CRITICAL
1,8.9,69.8,4768.2,292.071,3.4,23.2542,23.4161,59.8441,9.26,-1.4,-1055.6,0,24.5167,ANOMALY,62.0545,ANOMALY,Memory + Disk,CRITICAL
1,8.9,81.4,2942.2,239.499,3.4,33.0847,33.2645,49.0491,9.04,0.0,1826.0,0,25.2648,ANOMALY,55.6272,ANOMALY,Memory + Disk,CRITICAL
1,13.9,78.3,3430.0,297.319,5.7256,30.4576,30.6336,60.9218,9.96,5.0,-487.8,0,28.2424,ANOMALY,64.5754,ANOMALY,Memory + Disk,CRITICAL
1,9.9,73.3,4214.9,167.618,3.8651,26.2203,26.4002,34.2891,10.38,-4.0,-784.9,0,19.3584,ANOMALY,40.5393,ANOMALY,Memory + Disk,CRITICAL
1,10.8,81.6,2915.0,512.466,4.2837,33.2542,33.4112,105.0998,10.48,0.9,1299.9,1,39.6824,ANOMALY,107.6619,ANOMALY,Memory + Disk,CRITICAL
1,13.4,78.4,3412.6,393.38,5.493,30.5424,30.7274,80.6468,11.38,2.6,-497.6,0,33.1135,ANOMALY,83.1921,ANOMALY,Memory + Disk,CRITICAL
1,7.7,72.4,4366.3,107.792,2.8419,25.4576,25.5837,22.0045,11.14,-5.7,-953.7,0,15.5922,ANOMALY,31.4134,ANOMALY,Memory + Disk,CRITICAL
1,10.1,84.3,2487.4,453.193,3.9581,35.5424,35.7174,92.9287,10.38,2.4,1878.9,1,37.3165,ANOMALY,96.2313,ANOMALY,Memory + Disk,CRITICAL
1,8.3,81.6,2912.7,204.059,3.1209,33.2542,33.4236,41.7719,10.06,-1.8,-425.3,0,23.3896,ANOMALY,49.9382,ANOMALY,Memory + Disk,CRITICAL
1,10.5,76.0,3791.0,380.438,4.1442,28.5085,28.6865,77.9893,10.0,2.2,-878.3,0,31.1953,ANOMALY,80.4579,ANOMALY,Memory + Disk,CRITICAL
1,14.4,83.2,2649.8,541.555,5.9581,34.6102,34.8415,111.0729,10.2,3.9,1141.2,1,42.346,ANOMALY,113.6101,ANOMALY,Memory + Disk,CRITICAL
1,9.4,80.7,3058.2,150.935,3.6326,32.4915,32.6389,30.8634,10.54,-5.0,-408.4,0,20.5925,ANOMALY,41.6562,ANOMALY,Memory + Disk,CRITICAL
1,10.6,72.1,4405.9,402.847,4.1907,25.2034,25.3701,82.5908,10.64,1.2,-1347.7,1,31.2035,ANOMALY,84.44,ANOMALY,Memory + Disk,CRITICAL
1,8.4,81.8,2882.9,179.133,3.1674,33.4237,33.5843,36.6536,10.66,-2.2,1523.0,0,22.1849,ANOMALY,46.2432,ANOMALY,Memory + Disk,CRITICAL
1,9.1,77.0,3632.0,228.004,3.493,29.3559,29.5441,46.6887,10.38,0.7,-749.1,0,23.4098,ANOMALY,52.0912,ANOMALY,Memory + Disk,CRITICAL
1,15.7,70.2,4706.4,690.913,6.5628,23.5932,23.7494,141.7419,10.64,6.6,-1074.4,1,46.3729,ANOMALY,143.9183,ANOMALY,Memory + Disk,CRITICAL
1,8.3,83.6,2591.8,142.269,3.1209,34.9492,35.1544,29.084,10.42,-7.4,2114.6,0,20.8234,ANOMALY,42.8799,ANOMALY,Memory + Disk,CRITICAL
1,9.9,77.5,3563.6,294.559,3.8651,29.7797,29.913,60.355,10.28,1.6,-971.8,0,27.1043,ANOMALY,63.978,ANOMALY,Memory + Disk,CRITICAL
1,10.2,70.0,4747.7,337.741,4.0047,23.4237,23.5266,69.222,10.64,0.3,-1184.1,0,27.1417,ANOMALY,70.9059,ANOMALY,Memory + Disk,CRITICAL
1,8.8,80.6,3060.0,227.443,3.3535,32.4068,32.6291,46.5735,10.58,-1.4,1687.7,0,24.405,ANOMALY,53.6036,ANOMALY,Memory + Disk,CRITICAL
1,12.3,76.1,3773.2,548.177,4.9814,28.5932,28.7825,112.4326,9.9,3.5,-713.2,1,40.1746,ANOMALY,114.4711,ANOMALY,Memory + Disk,CRITICAL
1,10.1,69.8,4778.4,285.583,3.9581,23.2542,23.361,58.5119,10.26,-2.2,-1005.2,0,24.3876,ANOMALY,60.4977,ANOMALY,Memory + Disk,CRITICAL
1,8.3,79.7,3206.1,165.415,3.1209,31.6441,31.8412,33.8368,9.94,-1.8,1572.3,0,20.852,ANOMALY,43.5181,ANOMALY,Memory + Disk,CRITICAL
1,10.4,75.1,3938.5,414.557,4.0977,27.7458,27.891,84.9953,9.98,2.1,-732.4,1,32.6498,ANOMALY,87.1005,ANOMALY,Memory + Disk,CRITICAL
1,10.4,83.8,2557.3,220.273,4.0977,35.1186,35.3404,45.1012,10.3,0.0,1381.2,0,25.2835,ANOMALY,53.6656,ANOMALY,Memory + Disk,CRITICAL
1,10.9,79.4,3250.7,453.868,4.3302,31.3898,31.6006,93.0674,10.02,0.5,-693.4,1,36.0591,ANOMALY,95.6884,ANOMALY,Memory + Disk,CRITICAL
1,12.0,71.5,4510.3,380.301,4.8419,24.6949,24.807,77.9612,10.4,1.1,-1259.6,0,30.1095,ANOMALY,79.563,ANOMALY,Memory + Disk,CRITICAL
1,5.9,78.7,3360.1,180.263,2.0047,30.7966,31.0106,36.8856,9.92,-6.1,1150.2,0,20.877,ANOMALY,45.5028,ANOMALY,Memory + Disk,CRITICAL
1,5.8,77.1,3622.6,527.076,1.9581,29.4407,29.5948,108.0998,9.0,-0.1,-262.5,1,38.1664,ANOMALY,110.6999,ANOMALY,Memory + Disk,CRITICAL
1,4.3,76.2,3769.3,264.188,1.2605,28.678,28.8036,54.1187,7.78,-1.5,-146.7,0,24.1151,ANOMALY,58.4383,ANOMALY,Memory + Disk,CRITICAL
1,5.8,78.6,3384.9,467.419,1.9581,30.7119,30.8768,95.8499,6.76,1.5,384.4,1,35.5526,ANOMALY,98.6649,ANOMALY,Memory + Disk,CRITICAL
1,4.6,76.9,3645.2,240.852,1.4,29.2712,29.4729,49.3269,5.28,-1.2,-260.3,0,23.2072,ANOMALY,54.7796,ANOMALY,Memory + Disk,CRITICAL
1,2.9,76.2,3762.7,170.071,0.6093,28.678,28.8392,34.7928,4.68,-1.7,-117.5,0,19.0356,ANOMALY,42.6405,ANOMALY,Memory + Disk,CRITICAL
1,4.8,77.8,3504.1,537.397,1.493,30.0339,30.2339,110.2191,4.48,1.9,258.6,1,38.7338,ANOMALY,113.059,ANOMALY,Memory + Disk,CRITICAL
1,3.2,77.5,3554.9,279.909,0.7488,29.7797,29.9599,57.3468,4.26,-1.6,-50.8,0,25.1222,ANOMALY,62.0498,ANOMALY,Memory + Disk,CRITICAL
1,5.7,76.8,3660.5,462.747,1.9116,29.1864,29.3904,94.8906,4.24,2.5,-105.6,1,34.7739,ANOMALY,97.6326,ANOMALY,Memory + Disk,CRITICAL
1,3.0,77.9,3498.0,227.153,0.6558,30.1186,30.2668,46.514,3.92,-2.7,162.5,0,22.4842,ANOMALY,52.5819,ANOMALY,Memory + Disk,CRITICAL
1,3.5,77.2,3598.0,173.855,0.8884,29.5254,29.7275,35.5698,4.04,0.5,-100.0,0,19.6524,ANOMALY,43.9468,ANOMALY,Memory + Disk,CRITICAL
1,4.9,77.1,3620.7,383.171,1.5395,29.4407,29.605,78.5505,4.06,1.4,-22.7,0,30.6152,ANOMALY,81.6337,ANOMALY,Memory + Disk,CRITICAL
1,5.3,76.4,3729.4,366.387,1.7256,28.8475,29.0188,75.1041,4.48,0.4,-108.7,0,29.6228,ANOMALY,78.1778,ANOMALY,Memory + Disk,CRITICAL
1,5.6,77.9,3498.6,434.393,1.8651,30.1186,30.2636,89.0684,4.46,0.3,230.8,1,33.6054,ANOMALY,91.8821,ANOMALY,Memory + Disk,CRITICAL
1,4.8,76.4,3732.3,245.972,1.493,28.8475,29.0031,50.3782,4.82,-0.8,-233.7,0,23.3428,ANOMALY,55.2498,ANOMALY,Memory + Disk,CRITICAL
1,2.8,76.3,3741.4,191.807,0.5628,28.7627,28.954,39.2561,4.68,-2.0,-9.1,0,20.173,ANOMALY,46.3356,ANOMALY,Memory + Disk,CRITICAL
1,2.8,76.5,3706.6,201.93,0.5628,28.9322,29.1417,41.3347,4.26,0.0,34.8,0,20.7584,ANOMALY,48.2115,ANOMALY,Memory + Disk,CRITICAL
1,6.0,76.8,3671.1,491.983,2.0512,29.1864,29.3332,100.8938,4.4,3.2,35.5,1,36.3106,ANOMALY,103.4381,ANOMALY,Memory + Disk,CRITICAL
1,3.9,78.9,3340.7,356.814,1.0744,30.9661,31.1152,73.1384,4.06,-2.1,330.4,0,29.6047,ANOMALY,76.8279,ANOMALY,Memory + Disk,CRITICAL
1,3.5,76.7,3685.5,318.458,0.8884,29.1017,29.2555,65.2624,3.8,-0.4,-344.8,0,26.9104,ANOMALY,68.9981,ANOMALY,Memory + Disk,CRITICAL
1,3.2,78.1,3463.6,229.712,0.7488,30.2881,30.4523,47.0394,3.88,-0.3,221.9,0,22.7177,ANOMALY,53.1591,ANOMALY,Memory + Disk,CRITICAL
1,3.1,77.4,3568.0,175.509,0.7023,29.6949,29.8893,35.9094,3.94,-0.1,-104.4,0,19.7195,ANOMALY,44.2628,ANOMALY,Memory + Disk,CRITICAL
1,8.0,76.3,3748.5,492.233,2.9814,28.7627,28.9158,100.9452,4.34,4.9,-180.5,1,36.5494,ANOMALY,103.271,ANOMALY,Memory + Disk,CRITICAL
1,4.9,77.5,3558.6,228.917,1.5395,29.7797,29.94,46.8762,4.54,-3.1,189.9,0,22.8138,ANOMALY,52.6181,ANOMALY,Memory + Disk,CRITICAL
1,9.1,77.5,3558.5,456.323,3.493,29.7797,29.9405,93.5715,5.66,4.2,0.1,1,35.2692,ANOMALY,95.9776,ANOMALY,Memory + Disk,CRITICAL
1,3.9,79.3,3272.0,251.88,1.0744,31.3051,31.4857,51.5914,5.8,-5.2,286.5,0,24.3476,ANOMALY,57.4627,ANOMALY,Memory + Disk,CRITICAL
1,2.7,77.9,3495.5,148.088,0.5163,30.1186,30.2803,30.2789,5.72,-1.2,-223.5,0,18.3744,ANOMALY,40.3573,ANOMALY,Memory + Disk,CRITICAL
1,3.1,78.4,3414.4,209.961,0.7023,30.5424,30.7177,42.9838,4.74,0.4,81.1,0,21.7781,ANOMALY,50.0168,ANOMALY,Memory + Disk,CRITICAL
1,5.4,79.0,3326.6,510.173,1.7721,31.0508,31.1913,104.629,4.84,2.3,87.8,1,37.783,ANOMALY,107.4059,ANOMALY,Memory + Disk,CRITICAL
1,4.2,76.4,3728.2,305.161,1.214,28.8475,29.0252,62.532,3.86,-1.2,-401.6,0,26.2774,ANOMALY,66.4068,ANOMALY,Memory + Disk,CRITICAL
1,4.3,79.3,3273.7,383.013,1.2605,31.3051,31.4766,78.5181,3.94,0.1,454.5,0,31.1505,ANOMALY,82.0565,ANOMALY,Memory + Disk,CRITICAL
1,4.1,77.7,3522.6,239.014,1.1674,29.9492,30.1341,48.9495,4.22,-0.2,-248.9,0,23.2513,ANOMALY,54.6659,ANOMALY,Memory + Disk,CRITICAL
1,8.2,75.7,3834.0,210.246,3.0744,28.2542,28.4546,43.0423,5.24,4.1,-311.4,0,21.9494,ANOMALY,48.7424,ANOMALY,Memory + Disk,CRITICAL
1,10.5,61.8,6042.3,512.434,4.1442,16.4746,16.5443,105.0932,6.26,2.3,-2208.3,1,33.7215,ANOMALY,106.8474,ANOMALY,Memory + Disk,CRITICAL
1,5.5,54.3,7227.5,280.845,1.8186,10.1186,10.1519,57.539,6.52,-5.0,-1185.2,0,18.6654,ANOMALY,58.5505,ANOMALY,Memory + Disk,CRITICAL
1,3.7,52.6,7499.2,427.122,0.9814,8.678,8.6865,87.5754,6.4,-1.8,-271.7,1,25.3267,ANOMALY,89.8713,ANOMALY,Memory + Disk,CRITICAL
1,3.7,54.4,7212.1,250.563,0.9814,10.2034,10.235,51.3209,6.32,0.0,287.1,0,16.805,ANOMALY,52.3406,ANOMALY,Memory + Disk,CRITICAL
1,2.8,53.8,7296.6,177.117,0.5628,9.6949,9.7792,36.2396,5.24,-0.9,-84.5,0,12.7077,ANOMALY,37.1938,ANOMALY,Memory + Disk,CRITICAL
1,7.3,52.9,7450.1,541.489,2.6558,8.9322,8.9514,111.0593,4.6,4.5,-153.5,1,31.9601,ANOMALY,113.9097,ANOMALY,Memory + Disk,CRITICAL
1,2.5,55.2,7088.2,264.494,0.4233,10.8814,10.9032,54.1815,4.0,-4.8,361.9,0,17.5308,ANOMALY,55.3893,ANOMALY,Memory + Disk,CRITICAL
1,5.1,54.4,7211.5,461.898,1.6326,10.2034,10.2382,94.7162,4.28,2.6,-123.3,1,27.9155,ANOMALY,96.9875,ANOMALY,Memory + Disk,CRITICAL
1,2.3,55.5,7034.2,233.116,0.3302,11.1356,11.1945,47.7384,4.0,-2.8,177.3,0,15.9848,ANOMALY,48.8658,ANOMALY,Memory + Disk,CRITICAL
1,2.1,54.4,7202.3,167.515,0.2372,10.2034,10.2878,34.268,3.86,-0.2,-168.1,0,12.2626,ANOMALY,35.3491,ANOMALY,Memory + Disk,CRITICAL
1,3.7,56.1,6944.1,447.24,0.9814,11.6441,11.6804,91.7064,3.14,1.6,258.2,1,27.4073,ANOMALY,93.8871,ANOMALY,Memory + Disk,CRITICAL
1,4.3,53.9,7285.7,417.012,1.2605,9.7797,9.838,85.4994,3.5,0.6,-341.6,1,25.3223,ANOMALY,87.5326,ANOMALY,Memory + Disk,CRITICAL
1,4.3,54.1,7256.1,412.529,1.2605,9.9492,9.9977,84.5789,3.34,0.0,29.6,1,25.1481,ANOMALY,86.5682,ANOMALY,Memory + Disk,CRITICAL
1,3.5,54.5,7185.1,303.203,0.8884,10.2881,10.3806,62.13,3.58,-0.8,71.0,0,19.5211,ANOMALY,63.4811,ANOMALY,Memory + Disk,CRITICAL
1,2.7,54.8,7147.3,199.911,0.5163,10.5424,10.5845,40.9201,3.7,-0.8,37.8,0,14.1411,ANOMALY,41.8858,ANOMALY,Memory + Disk,CRITICAL
1,3.4,55.2,7074.0,305.814,0.8419,10.8814,10.9798,62.6661,3.64,0.7,73.3,0,19.8462,ANOMALY,64.0376,ANOMALY,Memory + Disk,CRITICAL
1,4.3,54.6,7170.3,460.995,1.2605,10.3729,10.4604,94.5308,3.64,0.9,-96.3,1,27.798,ANOMALY,96.8434,ANOMALY,Memory + Disk,CRITICAL
1,12.0,57.3,6753.1,438.814,4.8419,12.661,12.7106,89.9762,5.18,7.7,417.2,1,28.8795,ANOMALY,91.3303,ANOMALY,Memory + Disk,CRITICAL
1,3.9,55.0,7105.2,220.447,1.0744,10.7119,10.8116,45.137,5.26,-8.1,-352.1,0,15.4981,ANOMALY,46.1449,ANOMALY,Memory + Disk,CRITICAL
1,4.1,55.9,6964.7,225.683,1.1674,11.4746,11.5693,46.2121,5.54,0.2,140.5,0,16.0692,ANOMALY,47.2377,ANOMALY,Memory + Disk,CRITICAL
1,2.9,57.4,6728.0,257.757,0.6093,12.7458,12.846,52.7982,5.44,-1.2,236.7,0,17.9394,ANOMALY,54.0759,ANOMALY,Memory + Disk,CRITICAL
1,3.4,54.5,7199.0,298.358,0.8419,10.2881,10.3056,61.1351,5.26,0.5,-471.0,0,19.2275,ANOMALY,62.4409,ANOMALY,Memory + Disk,CRITICAL
1,4.4,56.8,6831.2,472.235,1.307,12.2373,12.2894,96.8388,3.74,1.0,367.8,1,29.0338,ANOMALY,99.0842,ANOMALY,Memory + Disk,CRITICAL
1,6.3,55.0,7116.4,427.321,2.1907,10.7119,10.7511,87.6162,4.22,1.9,-285.2,1,26.5432,ANOMALY,89.4816,ANOMALY,Memory + Disk,CRITICAL
1,13.2,56.2,6928.9,97.455,5.4,11.7288,11.7624,19.8819,6.04,6.9,187.5,0,11.2473,ANOMALY,21.3784,ANOMALY,Memory + Disk,CRITICAL
1,11.3,56.9,6818.8,293.217,4.5163,12.322,12.3562,60.0795,7.72,-1.9,110.1,0,21.1511,ANOMALY,60.6942,ANOMALY,Memory + Disk,CRITICAL
1,13.5,58.2,6602.6,401.509,5.5395,13.4237,13.5223,82.316,9.74,2.2,216.2,1,27.5276,ANOMALY,83.3212,ANOMALY,Memory + Disk,CRITICAL
1,14.9,59.2,6450.0,334.528,6.1907,14.2712,14.3453,68.5622,11.84,1.4,152.6,0,24.6377,ANOMALY,69.1385,ANOMALY,Memory + Disk,CRITICAL
1,14.3,58.9,6500.2,345.639,5.9116,14.0169,14.0746,70.8437,13.44,-0.6,-50.2,0,25.0017,ANOMALY,71.4868,ANOMALY,Memory + Disk,CRITICAL
1,10.7,57.6,6704.6,229.807,4.2372,12.9153,12.9722,47.0589,12.94,-3.6,-204.4,0,17.9999,ANOMALY,47.6051,ANOMALY,Memory + Disk,CRITICAL
1,4.8,56.9,6807.0,101.573,1.493,12.322,12.4199,20.7275,11.64,-5.9,-102.4,0,10.126,ANOMALY,22.953,ANOMALY,Memory + Disk,CRITICAL
1,10.9,59.5,6400.6,276.111,4.3302,14.5254,14.6118,56.5669,11.12,6.1,406.4,0,20.9879,ANOMALY,57.2868,ANOMALY,Memory + Disk,CRITICAL
1,6.3,58.0,6640.3,358.412,2.1907,13.2542,13.319,73.4665,9.4,-4.6,-239.7,0,23.9046,ANOMALY,74.78,ANOMALY,Memory + Disk,CRITICAL
1,5.1,57.9,6658.3,293.988,1.6326,13.1695,13.2219,60.2378,7.56,-1.2,-18.0,0,20.3402,ANOMALY,61.363,ANOMALY,Memory + Disk,CRITICAL
1,8.4,57.3,6746.5,380.592,3.1674,12.661,12.7462,78.0209,7.1,3.3,-88.2,0,25.2334,ANOMALY,79.3043,ANOMALY,Memory + Disk,CRITICAL
1,6.4,57.9,6648.3,318.49,2.2372,13.1695,13.2758,65.269,7.42,-2.0,98.2,0,21.8587,ANOMALY,66.4355,ANOMALY,Memory + Disk,CRITICAL
1,6.1,58.5,6555.6,208.932,2.0977,13.678,13.7758,42.7725,6.46,-0.3,92.7,0,16.3537,ANOMALY,43.8549,ANOMALY,Memory + Disk,CRITICAL
1,6.2,60.3,6282.0,251.27,2.1442,15.2034,15.2514,51.4661,6.44,0.1,273.6,0,19.0622,ANOMALY,52.5498,ANOMALY,Memory + Disk,CRITICAL
1,7.0,59.5,6402.5,275.483,2.5163,14.5254,14.6015,56.438,6.82,0.8,-120.5,0,20.2265,ANOMALY,57.436,ANOMALY,Memory + Disk,CRITICAL
1,5.8,57.7,6680.0,234.362,1.9581,13.0,13.1048,47.9943,6.3,-1.2,-277.5,0,17.3685,ANOMALY,49.0136,ANOMALY,Memory + Disk,CRITICAL
1,5.8,60.2,6294.3,297.202,1.9581,15.1186,15.1851,60.8977,6.18,0.0,385.7,0,21.3224,ANOMALY,62.0622,ANOMALY,Memory + Disk,CRITICAL
1,7.1,57.8,6671.7,319.04,2.5628,13.0847,13.1496,65.3819,6.38,1.3,-377.4,0,21.973,ANOMALY,66.4385,ANOMALY,Memory + Disk,CRITICAL
1,7.6,60.3,6281.0,368.767,2.7953,15.2034,15.2568,75.5928,6.66,0.5,390.7,0,25.3562,ANOMALY,76.8374,ANOMALY,Memory + Disk,CRITICAL
1,8.6,60.1,6310.8,314.962,3.2605,15.0339,15.0961,64.5446,6.98,1.0,-29.8,0,22.724,ANOMALY,65.5083,ANOMALY,Memory + Disk,CRITICAL
1,6.6,59.5,6393.9,370.838,2.3302,14.5254,14.6479,76.0181,7.14,-2.0,-83.1,0,25.0634,ANOMALY,77.4212,ANOMALY,Memory + Disk,CRITICAL
1,5.7,59.3,6429.0,289.207,1.9116,14.3559,14.4586,59.2561,7.12,-0.9,-35.1,0,20.6392,ANOMALY,60.4256,ANOMALY,Memory + Disk,CRITICAL
1,7.0,60.4,6257.5,334.497,2.5163,15.2881,15.3836,68.5559,7.1,1.3,171.5,0,23.5298,ANOMALY,69.7545,ANOMALY,Memory + Disk,CRITICAL
1,7.2,58.3,6596.9,350.538,2.6093,13.5085,13.553,71.8497,7.02,0.2,-339.4,0,23.7497,ANOMALY,73.04,ANOMALY,Memory + Disk,CRITICAL
1,7.4,58.5,6565.6,300.943,2.7023,13.678,13.7219,61.6659,6.78,0.2,31.3,0,21.3001,ANOMALY,62.6286,ANOMALY,Memory + Disk,CRITICAL
1,7.2,59.0,6488.1,321.519,2.6093,14.1017,14.1399,65.891,6.9,-0.2,77.5,0,22.4654,ANOMALY,66.9567,ANOMALY,Memory + Disk,CRITICAL
1,6.3,60.5,6245.6,351.226,2.1907,15.3729,15.4478,71.991,7.02,-0.9,242.5,0,24.2808,ANOMALY,73.288,ANOMALY,Memory + Disk,CRITICAL
1,6.9,58.8,6518.0,345.832,2.4698,13.9322,13.9786,70.8834,7.0,0.6,-272.4,0,23.6013,ANOMALY,72.0762,ANOMALY,Memory + Disk,CRITICAL
1,7.3,58.8,6506.7,403.63,2.6558,13.9322,14.0395,82.7515,7.02,0.4,11.3,1,26.664,ANOMALY,84.2414,ANOMALY,Memory + Disk,CRITICAL
1,7.8,57.9,6647.8,364.285,2.8884,13.1695,13.2785,74.6725,7.1,0.5,-141.1,0,24.471,ANOMALY,75.932,ANOMALY,Memory + Disk,CRITICAL
1,7.2,59.5,6403.4,349.502,2.6093,14.5254,14.5967,71.637,7.1,-0.6,244.4,0,24.0618,ANOMALY,72.8326,ANOMALY,Memory + Disk,CRITICAL
1,8.9,57.9,6658.4,355.053,3.4,13.1695,13.2213,72.7768,7.62,1.7,-255.0,0,24.1817,ANOMALY,73.8536,ANOMALY,Memory + Disk,CRITICAL
